stock,stock_close,stock_index,date,index,close,ind_index
BAC,9.21875,648.35162,1991-04-01,GSPC,375.34,367.65601
BAC,10.53125,740.65936,1991-05-01,GSPC,389.82999,381.84933
BAC,8.9375,628.57141,1991-06-01,GSPC,371.16,363.56158
BAC,8.6875,610.98901,1991-07-01,GSPC,387.81,379.87073
BAC,9.65625,679.12085,1991-08-01,GSPC,395.42999,387.33472
BAC,8.90625,626.3736,1991-09-01,GSPC,387.85999,379.91968
BAC,9.34375,657.14288,1991-10-01,GSPC,392.45001,384.41574
BAC,8.59375,604.39563,1991-11-01,GSPC,375.22,367.53845
BAC,10.15625,714.28571,1991-12-01,GSPC,417.09,408.5513
BAC,10.96875,771.42859,1992-01-01,GSPC,408.78,400.41141
BAC,11.875,835.16486,1992-02-01,GSPC,412.70001,404.25119
BAC,11.375,800,1992-03-01,GSPC,403.69,395.42563
BAC,11.9375,839.56042,1992-04-01,GSPC,414.95001,406.45511
BAC,11.625,817.5824,1992-05-01,GSPC,415.35001,406.84692
BAC,11.90625,837.36261,1992-06-01,GSPC,408.14001,399.78455
BAC,11.5,808.7912,1992-07-01,GSPC,424.20999,415.52551
BAC,10.71875,753.84613,1992-08-01,GSPC,414.03,405.55392
BAC,11.09375,780.21979,1992-09-01,GSPC,417.79999,409.24673
BAC,11.5625,813.18683,1992-10-01,GSPC,418.67999,410.10873
BAC,12.59375,885.71429,1992-11-01,GSPC,431.35001,422.51938
BAC,12.84375,903.29669,1992-12-01,GSPC,435.70999,426.7901
BAC,13.4375,945.05493,1993-01-01,GSPC,438.78,429.79724
BAC,13.375,940.65936,1993-02-01,GSPC,443.38,434.3031
BAC,13.65625,960.43958,1993-03-01,GSPC,451.67001,442.42337
BAC,12.40625,872.52747,1993-04-01,GSPC,440.19,431.17838
BAC,11.78125,828.57141,1993-05-01,GSPC,450.19,440.97366
BAC,12.40625,872.52747,1993-06-01,GSPC,450.53,441.3067
BAC,12.59375,885.71429,1993-07-01,GSPC,448.13,438.95584
BAC,12.875,905.49451,1993-08-01,GSPC,463.56,454.06995
BAC,12.875,905.49451,1993-09-01,GSPC,458.92999,449.53473
BAC,11.65625,819.78021,1993-10-01,GSPC,467.82999,458.25253
BAC,11.78125,828.57141,1993-11-01,GSPC,461.79001,452.33621
BAC,12.25,861.53845,1993-12-01,GSPC,466.45001,456.90079
BAC,12.6875,892.30768,1994-01-01,GSPC,481.60999,471.75043
BAC,12.21875,859.34064,1994-02-01,GSPC,467.14001,457.57669
BAC,11.4375,804.39563,1994-03-01,GSPC,445.76999,436.64413
BAC,13.0625,918.68134,1994-04-01,GSPC,450.91,441.67892
BAC,13.84375,973.6264,1994-05-01,GSPC,456.5,447.15448
BAC,12.84375,903.29669,1994-06-01,GSPC,444.26999,435.17487
BAC,13.9375,980.21979,1994-07-01,GSPC,458.26001,448.87848
BAC,13.9375,980.21979,1994-08-01,GSPC,475.48999,465.75571
BAC,12.25,861.53845,1994-09-01,GSPC,462.70999,453.23734
BAC,12.375,870.32965,1994-10-01,GSPC,472.35001,462.68002
BAC,11.21875,789.01099,1994-11-01,GSPC,453.69,444.40201
BAC,11.28125,793.40662,1994-12-01,GSPC,459.26999,449.86777
BAC,11.65625,819.78021,1995-01-01,GSPC,470.42001,460.78952
BAC,12.46875,876.9231,1995-02-01,GSPC,487.39001,477.41211
BAC,12.6875,892.30768,1995-03-01,GSPC,500.70999,490.45941
BAC,12.5,879.12085,1995-04-01,GSPC,514.71002,504.17282
BAC,14.15625,995.60437,1995-05-01,GSPC,533.40002,522.48022
BAC,13.40625,942.85712,1995-06-01,GSPC,544.75,533.59784
BAC,14.03125,986.81317,1995-07-01,GSPC,562.06,550.55347
BAC,15.34375,1079.1208,1995-08-01,GSPC,561.88,550.37714
BAC,16.8125,1182.4176,1995-09-01,GSPC,584.40997,572.44586
BAC,16.4375,1156.0439,1995-10-01,GSPC,581.5,569.59546
BAC,17.875,1257.1428,1995-11-01,GSPC,605.37,592.97681
BAC,17.40625,1224.1758,1995-12-01,GSPC,615.92999,603.32062
BAC,17.46875,1228.5714,1996-01-01,GSPC,636.02002,622.99933
BAC,18.4375,1296.7032,1996-02-01,GSPC,640.42999,627.31903
BAC,20.03125,1408.7913,1996-03-01,GSPC,645.5,632.28528
BAC,19.96875,1404.3956,1996-04-01,GSPC,654.16998,640.77777
BAC,20.28125,1426.3737,1996-05-01,GSPC,669.12,655.42169
BAC,20.65625,1452.7472,1996-06-01,GSPC,670.63,656.90082
BAC,21.5,1512.0879,1996-07-01,GSPC,639.95001,626.84888
BAC,21.28125,1496.7032,1996-08-01,GSPC,651.98999,638.6424
BAC,21.71875,1527.4725,1996-09-01,GSPC,687.33002,673.25891
BAC,23.5625,1657.1428,1996-10-01,GSPC,705.27002,690.83167
BAC,25.90625,1821.978,1996-11-01,GSPC,757.02002,741.52222
BAC,24.4375,1718.6813,1996-12-01,GSPC,740.73999,725.5755
BAC,27.03125,1901.0989,1997-01-01,GSPC,786.15997,770.06561
BAC,30,2109.8901,1997-02-01,GSPC,790.82001,774.63025
BAC,27.75,1951.6483,1997-03-01,GSPC,757.12,741.62018
BAC,30.1875,2123.0769,1997-04-01,GSPC,801.34003,784.93494
BAC,29.4375,2070.3296,1997-05-01,GSPC,848.28003,830.91394
BAC,32.28125,2270.3296,1997-06-01,GSPC,885.14001,867.01935
BAC,35.59375,2503.2966,1997-07-01,GSPC,954.31,934.77325
BAC,29.875,2101.0989,1997-08-01,GSPC,899.46997,881.05591
BAC,30.9375,2175.8242,1997-09-01,GSPC,947.28003,927.88721
BAC,29.90625,2103.2966,1997-10-01,GSPC,914.62,895.89581
BAC,30.03125,2112.0879,1997-11-01,GSPC,955.40002,935.841
BAC,30.40625,2138.4614,1997-12-01,GSPC,970.42999,950.56323
BAC,29.9375,2105.4944,1998-01-01,GSPC,980.28003,960.21167
BAC,34.25,2408.7913,1998-02-01,GSPC,1049.34,1027.8578
BAC,36.46875,2564.8352,1998-03-01,GSPC,1101.75,1079.1948
BAC,38,2672.5276,1998-04-01,GSPC,1111.75,1088.9901
BAC,37.75,2654.9451,1998-05-01,GSPC,1090.8199,1068.4885
BAC,38.34375,2696.7034,1998-06-01,GSPC,1133.84,1110.6279
BAC,39.875,2804.3955,1998-07-01,GSPC,1120.67,1097.7275
BAC,28.75,2021.978,1998-08-01,GSPC,957.28003,937.6825
BAC,26.75,1881.3187,1998-09-01,GSPC,1017.01,996.1897
BAC,28.75,2021.978,1998-10-01,GSPC,1098.67,1076.178
BAC,32.59375,2292.3076,1998-11-01,GSPC,1163.63,1139.8081
BAC,30.0625,2114.2856,1998-12-01,GSPC,1229.23,1204.0651
