name,close,index,date
MSFT,.095486,1,1986-03-01
Z_index,238.89999,1,1986-03-01
MSFT,.111979,1.1727269,1986-04-01
Z_index,235.52,.98585188,1986-04-01
MSFT,.121528,1.2727311,1986-05-01
Z_index,247.35001,1.0353705,1986-05-01
MSFT,.106771,1.1181848,1986-06-01
Z_index,250.84,1.0499791,1986-06-01
MSFT,.098958001,1.0363613,1986-07-01
Z_index,236.12,.98836333,1986-07-01
MSFT,.098958001,1.0363613,1986-08-01
Z_index,252.92999,1.0587275,1986-08-01
MSFT,.09809,1.027271,1986-09-01
Z_index,231.32001,.96827132,1986-09-01
MSFT,.13454901,1.4090967,1986-10-01
Z_index,243.98,1.0212641,1986-10-01
MSFT,.17274299,1.8090924,1986-11-01
Z_index,249.22,1.043198,1986-11-01
MSFT,.16753501,1.7545505,1986-12-01
Z_index,242.17,1.0136877,1986-12-01
MSFT,.25390601,2.6590915,1987-01-01
Z_index,274.07999,1.1472583,1987-01-01
MSFT,.26649299,2.7909117,1987-02-01
Z_index,284.20001,1.1896192,1987-02-01
MSFT,.33593801,3.5181911,1987-03-01
Z_index,291.70001,1.2210131,1987-03-01
MSFT,.36111099,3.7818213,1987-04-01
Z_index,288.35999,1.2070322,1987-04-01
MSFT,.40017399,4.190918,1987-05-01
Z_index,290.10001,1.2143157,1987-05-01
MSFT,.35416701,3.7090988,1987-06-01
Z_index,304,1.272499,1987-06-01
MSFT,.32638901,3.4181871,1987-07-01
Z_index,318.66,1.3338636,1987-07-01
MSFT,.41232601,4.3181829,1987-08-01
Z_index,329.79999,1.3804939,1987-08-01
MSFT,.460069,4.8181829,1987-09-01
Z_index,321.82999,1.3471327,1987-09-01
MSFT,.34548599,3.6181848,1987-10-01
Z_index,251.78999,1.0539557,1987-10-01
MSFT,.31076401,3.2545505,1987-11-01
Z_index,230.3,.96400172,1987-11-01
MSFT,.37673599,3.9454577,1987-12-01
Z_index,247.08,1.0342402,1987-12-01
MSFT,.387153,4.0545526,1988-01-01
Z_index,257.07001,1.076057,1988-01-01
MSFT,.41232601,4.3181829,1988-02-01
Z_index,267.82001,1.1210549,1988-02-01
MSFT,.39236099,4.1090941,1988-03-01
Z_index,258.89001,1.0836753,1988-03-01
MSFT,.378472,3.9636385,1988-04-01
Z_index,261.32999,1.0938886,1988-04-01
MSFT,.402778,4.2181892,1988-05-01
Z_index,262.16,1.097363,1988-05-01
MSFT,.465278,4.872735,1988-06-01
Z_index,273.5,1.1448305,1988-06-01
MSFT,.413194,4.3272729,1988-07-01
Z_index,272.01999,1.1386354,1988-07-01
MSFT,.347222,3.6363657,1988-08-01
Z_index,261.51999,1.094684,1988-08-01
MSFT,.362847,3.8000021,1988-09-01
Z_index,271.91,1.138175,1988-09-01
MSFT,.340278,3.5636427,1988-10-01
Z_index,278.97,1.1677271,1988-10-01
MSFT,.328125,3.4363675,1988-11-01
Z_index,273.70001,1.1456677,1988-11-01
MSFT,.36979201,3.8727355,1988-12-01
Z_index,277.72,1.1624948,1988-12-01
MSFT,.41406301,4.3363738,1989-01-01
Z_index,297.47,1.2451653,1989-01-01
MSFT,.413194,4.3272729,1989-02-01
Z_index,288.85999,1.2091252,1989-02-01
MSFT,.34635401,3.6272752,1989-03-01
Z_index,294.87,1.2342821,1989-03-01
MSFT,.38802099,4.063643,1989-04-01
Z_index,309.64001,1.2961073,1989-04-01
MSFT,.42013901,4.4000063,1989-05-01
Z_index,320.51999,1.3416492,1989-05-01
MSFT,.368056,3.8545547,1989-06-01
Z_index,317.98001,1.3310173,1989-06-01
MSFT,.38020799,3.9818192,1989-07-01
Z_index,346.07999,1.4486396,1989-07-01
MSFT,.40798599,4.2727308,1989-08-01
Z_index,351.45001,1.4711177,1989-08-01
MSFT,.475694,4.9818192,1989-09-01
Z_index,349.14999,1.4614902,1989-09-01
MSFT,.56770802,5.9454579,1989-10-01
Z_index,340.35999,1.4246964,1989-10-01
MSFT,.60416698,6.3272834,1989-11-01
Z_index,345.98999,1.4482628,1989-11-01
MSFT,.60416698,6.3272834,1989-12-01
Z_index,353.39999,1.47928,1989-12-01
MSFT,.64236099,6.7272792,1990-01-01
Z_index,329.07999,1.3774801,1990-01-01
MSFT,.68576401,7.181828,1990-02-01
Z_index,331.89001,1.3892424,1990-02-01
MSFT,.76909697,8.0545521,1990-03-01
Z_index,339.94,1.4229385,1990-03-01
MSFT,.805556,8.4363785,1990-04-01
Z_index,330.79999,1.3846798,1990-04-01
MSFT,1.013889,10.618195,1990-05-01
Z_index,361.23001,1.5120554,1990-05-01
