stock,stock_close,stock_index,date,index,close,ind_index
GS,67.9375,100,1999-05-01,GSPC,1301.84,100
GS,72.25,106.34775,1999-06-01,GSPC,1372.71,105.44383
GS,64.3125,94.664215,1999-07-01,GSPC,1328.72,102.06477
GS,59.8125,88.040482,1999-08-01,GSPC,1320.41,101.42645
GS,61,89.788406,1999-09-01,GSPC,1282.71,98.53054
GS,71,104.50782,1999-10-01,GSPC,1362.9301,104.6926
GS,75.125,110.57957,1999-11-01,GSPC,1388.91,106.68823
GS,94.1875,138.63846,1999-12-01,GSPC,1469.25,112.8595
GS,91.625,134.86661,2000-01-01,GSPC,1394.46,107.11455
GS,92.5,136.15456,2000-02-01,GSPC,1366.42,104.96068
GS,105.25,154.9218,2000-03-01,GSPC,1498.58,115.11246
GS,93.25,137.25851,2000-04-01,GSPC,1452.4301,111.56748
GS,73.5625,108.27967,2000-05-01,GSPC,1420.6,109.12247
GS,94.781197,139.51234,2000-06-01,GSPC,1454.6,111.73416
GS,98.6875,145.26219,2000-07-01,GSPC,1430.83,109.90828
GS,129.5,190.61638,2000-08-01,GSPC,1517.6801,116.57962
GS,114.0625,167.89328,2000-09-01,GSPC,1436.51,110.34459
GS,99.8125,146.91812,2000-10-01,GSPC,1429.4,109.79845
GS,82.125,120.88316,2000-11-01,GSPC,1314.95,101.00703
GS,106.9375,157.4057,2000-12-01,GSPC,1320.28,101.41646
GS,113.75,167.4333,2001-01-01,GSPC,1366.01,104.92918
GS,91.75,135.0506,2001-02-01,GSPC,1239.9399,95.245186
GS,85.099998,125.26218,2001-03-01,GSPC,1160.33,89.129997
GS,91.099998,134.09384,2001-04-01,GSPC,1249.46,95.976463
GS,95.099998,139.9816,2001-05-01,GSPC,1255.8199,96.465004
GS,85.800003,126.29255,2001-06-01,GSPC,1224.38,94.049965
GS,83.160004,122.40663,2001-07-01,GSPC,1211.23,93.039856
GS,80.099998,117.90248,2001-08-01,GSPC,1133.58,87.075218
GS,71.349998,105.02299,2001-09-01,GSPC,1040.9399,79.959129
GS,78.160004,115.04692,2001-10-01,GSPC,1059.78,81.406319
GS,89,131.00276,2001-11-01,GSPC,1139.45,87.526115
GS,92.75,136.52254,2001-12-01,GSPC,1148.08,88.189026
GS,86.980003,128.02945,2002-01-01,GSPC,1130.2,86.815582
GS,80.940002,119.13892,2002-02-01,GSPC,1106.73,85.012749
GS,90.25,132.84268,2002-03-01,GSPC,1147.39,88.136024
GS,78.75,115.91537,2002-04-01,GSPC,1076.92,82.722923
GS,75.449997,111.05795,2002-05-01,GSPC,1067.14,81.971672
GS,73.349998,107.96688,2002-06-01,GSPC,989.82001,76.032387
GS,73.150002,107.67249,2002-07-01,GSPC,911.62,70.025505
