stock,stock_close,stock_index,date,index,close,ind_index
CMCSA,.092127003,100,1980-03-01,GSPC,102.09,100
CMCSA,.099714004,108.23537,1980-04-01,GSPC,106.29,104.11402
CMCSA,.128436,139.4119,1980-05-01,GSPC,111.24,108.96268
CMCSA,.125184,135.88199,1980-06-01,GSPC,114.24,111.90127
CMCSA,.143068,155.29431,1980-07-01,GSPC,121.67,119.17916
CMCSA,.18208601,197.64673,1980-08-01,GSPC,122.38,119.87462
CMCSA,.19834401,215.29411,1980-09-01,GSPC,125.46,122.89157
CMCSA,.18208601,197.64673,1980-10-01,GSPC,127.47,124.86042
CMCSA,.19184101,208.23537,1980-11-01,GSPC,140.52,137.64326
CMCSA,.19509199,211.76418,1980-12-01,GSPC,135.75999,132.9807
CMCSA,.175583,190.588,1981-01-01,GSPC,129.55,126.89784
CMCSA,.17395701,188.82304,1981-02-01,GSPC,131.27,128.58263
CMCSA,.20972399,227.64661,1981-03-01,GSPC,136,133.21579
CMCSA,.24630401,267.35266,1981-04-01,GSPC,132.81,130.09109
CMCSA,.26581299,288.52887,1981-05-01,GSPC,132.59,129.8756
CMCSA,.25605899,277.94131,1981-06-01,GSPC,131.21001,128.52386
CMCSA,.25605899,277.94131,1981-07-01,GSPC,130.92,128.23979
CMCSA,.229233,248.82281,1981-08-01,GSPC,122.79,120.27623
CMCSA,.19509199,211.76418,1981-09-01,GSPC,116.18,113.80155
CMCSA,.212163,230.29405,1981-10-01,GSPC,121.89,119.39465
CMCSA,.21947899,238.23524,1981-11-01,GSPC,126.35,123.76335
CMCSA,.197531,214.41162,1981-12-01,GSPC,122.55,120.04115
CMCSA,.192654,209.11784,1982-01-01,GSPC,120.4,117.93516
CMCSA,.18533801,201.17664,1982-02-01,GSPC,113.11,110.7944
CMCSA,.18046001,195.88177,1982-03-01,GSPC,111.96,109.66795
CMCSA,.197531,214.41162,1982-04-01,GSPC,116.44,114.05623
CMCSA,.182899,198.52919,1982-05-01,GSPC,111.88,109.58958
CMCSA,.170706,185.2942,1982-06-01,GSPC,109.61,107.36605
CMCSA,.156074,169.41179,1982-07-01,GSPC,107.09,104.89764
CMCSA,.160951,174.70557,1982-08-01,GSPC,119.51,117.06339
CMCSA,.19021501,206.47041,1982-09-01,GSPC,120.42,117.95475
CMCSA,.20972399,227.64661,1982-10-01,GSPC,133.72,130.98247
CMCSA,.234111,254.11768,1982-11-01,GSPC,138.53,135.694
CMCSA,.25605899,277.94131,1982-12-01,GSPC,140.64,137.7608
CMCSA,.27068999,293.82263,1983-01-01,GSPC,145.3,142.32541
CMCSA,.296296,321.61688,1983-02-01,GSPC,148.06,145.0289
CMCSA,.28898001,313.67569,1983-03-01,GSPC,152.96001,149.8286
CMCSA,.296296,321.61688,1983-04-01,GSPC,164.42999,161.06377
CMCSA,.329218,357.35233,1983-05-01,GSPC,162.39,159.06554
CMCSA,.36214,393.0878,1983-06-01,GSPC,167.64,164.20805
CMCSA,.32190201,349.41113,1983-07-01,GSPC,162.56,159.23206
CMCSA,.34019199,369.26416,1983-08-01,GSPC,164.39999,161.03438
CMCSA,.31824401,345.44052,1983-09-01,GSPC,166.07001,162.67021
CMCSA,.296296,321.61688,1983-10-01,GSPC,163.55,160.2018
CMCSA,.31458601,341.46994,1983-11-01,GSPC,166.39999,162.99344
CMCSA,.34384999,373.23474,1983-12-01,GSPC,164.92999,161.55353
CMCSA,.28898001,313.67569,1984-01-01,GSPC,163.41,160.06465
CMCSA,.292638,317.6463,1984-02-01,GSPC,157.06,153.84465
CMCSA,.27068999,293.82263,1984-03-01,GSPC,159.17999,155.92125
CMCSA,.296296,321.61688,1984-04-01,GSPC,160.05,156.77344
CMCSA,.27800599,301.76385,1984-05-01,GSPC,150.55,147.46793
CMCSA,.332876,361.32294,1984-06-01,GSPC,153.17999,150.04408
CMCSA,.34384999,373.23474,1984-07-01,GSPC,150.66,147.57568
CMCSA,.37677199,408.97018,1984-08-01,GSPC,166.67999,163.2677
CMCSA,.389575,422.86734,1984-09-01,GSPC,166.10001,162.69958
CMCSA,.39231801,425.84476,1984-10-01,GSPC,166.09,162.68979
CMCSA,.436214,473.492,1984-11-01,GSPC,163.58,160.23117
CMCSA,.44170099,479.44791,1984-12-01,GSPC,167.24001,163.81625
CMCSA,.51577502,559.85217,1985-01-01,GSPC,179.63,175.95261
CMCSA,.52126199,565.80804,1985-02-01,GSPC,181.17999,177.47086
CMCSA,.55692703,604.52094,1985-03-01,GSPC,180.66,176.96152
CMCSA,.589849,640.25635,1985-04-01,GSPC,179.83,176.1485
CMCSA,.63923198,693.8595,1985-05-01,GSPC,189.55,185.66951
CMCSA,.67489702,732.57245,1985-06-01,GSPC,191.85001,187.92244
CMCSA,.65432101,710.23804,1985-07-01,GSPC,190.92,187.01146
CMCSA,.64197499,696.83691,1985-08-01,GSPC,188.63,184.76836
CMCSA,.617284,670.03589,1985-09-01,GSPC,182.08,178.35245
CMCSA,.63786,692.3703,1985-10-01,GSPC,189.82001,185.93399
CMCSA,.679012,737.03906,1985-11-01,GSPC,202.17,198.03116
CMCSA,.73662502,799.57556,1985-12-01,GSPC,211.28,206.95465
CMCSA,.76131701,826.37769,1986-01-01,GSPC,211.78,207.44441
CMCSA,.82304502,893.38086,1986-02-01,GSPC,226.92,222.27448
CMCSA,.84773701,920.18298,1986-03-01,GSPC,238.89999,234.00922
CMCSA,.851852,924.64966,1986-04-01,GSPC,235.52,230.69841
CMCSA,.86831301,942.5174,1986-05-01,GSPC,247.35001,242.28624
CMCSA,.91769499,996.11945,1986-06-01,GSPC,250.84,245.70477
CMCSA,.82716,897.84753,1986-07-01,GSPC,236.12,231.28612
CMCSA,.87654299,951.45068,1986-08-01,GSPC,252.92999,247.75198
CMCSA,.83539099,906.78192,1986-09-01,GSPC,231.32001,226.5844
CMCSA,.87654299,951.45068,1986-10-01,GSPC,243.98,238.98521
CMCSA,.872428,946.98401,1986-11-01,GSPC,249.22,244.11795
CMCSA,.84567899,917.9491,1986-12-01,GSPC,242.17,237.21227
CMCSA,.95678997,1038.5554,1987-01-01,GSPC,274.07999,268.46899
CMCSA,1.0864201,1179.2634,1987-02-01,GSPC,284.20001,278.38184
CMCSA,1.080247,1172.5629,1987-03-01,GSPC,291.70001,285.7283
CMCSA,1,1085.4581,1987-04-01,GSPC,288.35999,282.45667
CMCSA,1.17284,1273.0686,1987-05-01,GSPC,290.10001,284.16104
CMCSA,1.160494,1259.6676,1987-06-01,GSPC,304,297.77649
CMCSA,1.308642,1420.4761,1987-07-01,GSPC,318.66,312.13635
CMCSA,1.265432,1373.5734,1987-08-01,GSPC,329.79999,323.04828
CMCSA,1.216049,1319.9702,1987-09-01,GSPC,321.82999,315.24146
CMCSA,.92592603,1005.0539,1987-10-01,GSPC,251.78999,246.63533
CMCSA,1.018519,1105.5597,1987-11-01,GSPC,230.3,225.58528
CMCSA,1.216049,1319.9702,1987-12-01,GSPC,247.08,242.02176
CMCSA,1.209877,1313.2708,1988-01-01,GSPC,257.07001,251.80725
CMCSA,1.283951,1393.675,1988-02-01,GSPC,267.82001,262.33716
CMCSA,1.234568,1340.0718,1988-03-01,GSPC,258.89001,253.59
CMCSA,1.157407,1256.3169,1988-04-01,GSPC,261.32999,255.98001
CMCSA,1.074074,1165.8623,1988-05-01,GSPC,262.16,256.79303
CMCSA,1.231481,1336.7209,1988-06-01,GSPC,273.5,267.90088
CMCSA,2.4444399,2653.3372,1988-07-01,GSPC,272.01999,266.45117
CMCSA,1.046296,1135.7104,1988-08-01,GSPC,261.51999,256.16614
CMCSA,1.175926,1276.4183,1988-09-01,GSPC,271.91,266.34344
CMCSA,1.157407,1256.3169,1988-10-01,GSPC,278.97,273.25891
CMCSA,1.092593,1185.9639,1988-11-01,GSPC,273.70001,268.0968
CMCSA,1.240741,1346.7723,1988-12-01,GSPC,277.72,272.03448
CMCSA,1.4444439,1567.8833,1989-01-01,GSPC,297.47,291.38016
CMCSA,1.37963,1497.5305,1989-02-01,GSPC,288.85999,282.94641
CMCSA,1.564815,1698.5411,1989-03-01,GSPC,294.87,288.83337
CMCSA,1.685185,1829.1976,1989-04-01,GSPC,309.64001,303.30103
CMCSA,1.814815,1969.9056,1989-05-01,GSPC,320.51999,313.95828
CMCSA,1.759259,1909.6019,1989-06-01,GSPC,317.98001,311.47031
CMCSA,1.916667,2080.4617,1989-07-01,GSPC,346.07999,338.995
CMCSA,2.1111109,2291.5225,1989-08-01,GSPC,351.45001,344.2551
CMCSA,2.018518,2191.0166,1989-09-01,GSPC,349.14999,342.00217
CMCSA,1.986111,2155.8403,1989-10-01,GSPC,340.35999,333.39209
CMCSA,1.888889,2050.3098,1989-11-01,GSPC,345.98999,338.90686
CMCSA,1.861111,2020.1581,1989-12-01,GSPC,353.39999,346.16516
CMCSA,1.638889,1778.9453,1990-01-01,GSPC,329.07999,322.34302
CMCSA,1.513889,1643.2631,1990-02-01,GSPC,331.89001,325.09552
CMCSA,1.486111,1613.1112,1990-03-01,GSPC,339.94,332.98071
CMCSA,1.3055561,1417.1263,1990-04-01,GSPC,330.79999,324.02783
CMCSA,1.583333,1718.6416,1990-05-01,GSPC,361.23001,353.83487
CMCSA,1.5,1628.1871,1990-06-01,GSPC,358.01999,350.69058
CMCSA,1.402778,1522.6567,1990-07-01,GSPC,356.14999,348.85886
CMCSA,1.1944439,1296.5188,1990-08-01,GSPC,322.56,315.95651
CMCSA,1.041667,1130.6858,1990-09-01,GSPC,306.04999,299.78452
CMCSA,1.097222,1190.9884,1990-10-01,GSPC,304,297.77649
CMCSA,1.236111,1341.7467,1990-11-01,GSPC,322.22,315.62347
CMCSA,1.458333,1582.9594,1990-12-01,GSPC,330.22,323.45972
CMCSA,1.666667,1809.0972,1991-01-01,GSPC,343.92999,336.88904
CMCSA,1.5694439,1703.5657,1991-02-01,GSPC,367.07001,359.55533
CMCSA,1.763889,1914.6276,1991-03-01,GSPC,375.22,367.53845
CMCSA,1.861111,2020.1581,1991-04-01,GSPC,375.34,367.65601
CMCSA,1.8194439,1974.9302,1991-05-01,GSPC,389.82999,381.84933
CMCSA,1.597222,1733.7175,1991-06-01,GSPC,371.16,363.56158
CMCSA,1.5694439,1703.5657,1991-07-01,GSPC,387.81,379.87073
CMCSA,1.527778,1658.339,1991-08-01,GSPC,395.42999,387.33472
CMCSA,1.777778,1929.7035,1991-09-01,GSPC,387.85999,379.91968
CMCSA,1.833333,1990.0061,1991-10-01,GSPC,392.45001,384.41574
CMCSA,1.722222,1869.3998,1991-11-01,GSPC,375.22,367.53845
CMCSA,1.861111,2020.1581,1991-12-01,GSPC,417.09,408.5513
CMCSA,1.75,1899.5516,1992-01-01,GSPC,408.78,400.41141
CMCSA,1.777778,1929.7035,1992-02-01,GSPC,412.70001,404.25119
CMCSA,1.597222,1733.7175,1992-03-01,GSPC,403.69,395.42563
CMCSA,1.6944439,1839.2479,1992-04-01,GSPC,414.95001,406.45511
CMCSA,1.875,2035.2339,1992-05-01,GSPC,415.35001,406.84692
CMCSA,1.9444439,2110.6123,1992-06-01,GSPC,408.14001,399.78455
CMCSA,1.791667,1944.7794,1992-07-01,GSPC,424.20999,415.52551
CMCSA,1.722222,1869.3998,1992-08-01,GSPC,414.03,405.55392
CMCSA,1.777778,1929.7035,1992-09-01,GSPC,417.79999,409.24673
CMCSA,1.527778,1658.339,1992-10-01,GSPC,418.67999,410.10873
CMCSA,1.958333,2125.6885,1992-11-01,GSPC,431.35001,422.51938
CMCSA,2.1527779,2336.7502,1992-12-01,GSPC,435.70999,426.7901
CMCSA,2.2777779,2472.4324,1993-01-01,GSPC,438.78,429.79724
CMCSA,2.5138891,2728.7212,1993-02-01,GSPC,443.38,434.3031
CMCSA,2.5972221,2819.1758,1993-03-01,GSPC,451.67001,442.42337
CMCSA,2.0138891,2185.9922,1993-04-01,GSPC,440.19,431.17838
CMCSA,2.375,2577.9629,1993-05-01,GSPC,450.19,440.97366
CMCSA,2.4444439,2653.3416,1993-06-01,GSPC,450.53,441.3067
CMCSA,2.7638891,3000.0857,1993-07-01,GSPC,448.13,438.95584
CMCSA,3.5,3799.1033,1993-08-01,GSPC,463.56,454.06995
CMCSA,3.458333,3753.8755,1993-09-01,GSPC,458.92999,449.53473
CMCSA,4.6388888,5035.3193,1993-10-01,GSPC,467.82999,458.25253
CMCSA,4.083333,4432.2866,1993-11-01,GSPC,461.79001,452.33621
CMCSA,4.041667,4387.0601,1993-12-01,GSPC,466.45001,456.90079
CMCSA,3.4861109,3784.0273,1994-01-01,GSPC,481.60999,471.75043
CMCSA,3.395833,3686.0344,1994-02-01,GSPC,467.14001,457.57669
CMCSA,3.020833,3278.9875,1994-03-01,GSPC,445.76999,436.64413
CMCSA,2.625,2849.3274,1994-04-01,GSPC,450.91,441.67892
CMCSA,2.979167,3233.761,1994-05-01,GSPC,456.5,447.15448
CMCSA,3,3256.3743,1994-06-01,GSPC,444.26999,435.17487
CMCSA,2.708333,2939.782,1994-07-01,GSPC,458.26001,448.87848
CMCSA,2.666667,2894.5552,1994-08-01,GSPC,475.48999,465.75571
CMCSA,2.541667,2758.873,1994-09-01,GSPC,462.70999,453.23734
CMCSA,2.770833,3007.623,1994-10-01,GSPC,472.35001,462.68002
CMCSA,2.604167,2826.7141,1994-11-01,GSPC,453.69,444.40201
CMCSA,2.5625,2781.4863,1994-12-01,GSPC,459.26999,449.86777
CMCSA,2.4375,2645.8042,1995-01-01,GSPC,470.42001,460.78952
CMCSA,2.666667,2894.5552,1995-02-01,GSPC,487.39001,477.41211
CMCSA,2.59375,2815.407,1995-03-01,GSPC,500.70999,490.45941
CMCSA,2.59375,2815.407,1995-04-01,GSPC,514.71002,504.17282
CMCSA,2.895833,3143.3054,1995-05-01,GSPC,533.40002,522.48022
CMCSA,3.03125,3290.2949,1995-06-01,GSPC,544.75,533.59784
CMCSA,3.375,3663.4211,1995-07-01,GSPC,562.06,550.55347
CMCSA,3.541667,3844.3311,1995-08-01,GSPC,561.88,550.37714
CMCSA,3.3125,3595.5798,1995-09-01,GSPC,584.40997,572.44586
CMCSA,2.958333,3211.1465,1995-10-01,GSPC,581.5,569.59546
CMCSA,3.197917,3471.2048,1995-11-01,GSPC,605.37,592.97681
CMCSA,2.9375,3188.5332,1995-12-01,GSPC,615.92999,603.32062
CMCSA,3.25,3527.7388,1996-01-01,GSPC,636.02002,622.99933
CMCSA,3.208333,3482.511,1996-02-01,GSPC,640.42999,627.31903
CMCSA,2.895833,3143.3054,1996-03-01,GSPC,645.5,632.28528
CMCSA,2.916667,3165.9197,1996-04-01,GSPC,654.16998,640.77777
CMCSA,2.895833,3143.3054,1996-05-01,GSPC,669.12,655.42169
CMCSA,3.0625,3324.2153,1996-06-01,GSPC,670.63,656.90082
CMCSA,2.3125,2510.1218,1996-07-01,GSPC,639.95001,626.84888
CMCSA,2.645833,2871.9409,1996-08-01,GSPC,651.98999,638.6424
CMCSA,2.5625,2781.4863,1996-09-01,GSPC,687.33002,673.25891
CMCSA,2.395833,2600.5764,1996-10-01,GSPC,705.27002,690.83167
CMCSA,2.770833,3007.623,1996-11-01,GSPC,757.02002,741.52222
CMCSA,2.9375,3188.5332,1996-12-01,GSPC,740.73999,725.5755
CMCSA,3.020833,3278.9875,1997-01-01,GSPC,786.15997,770.06561
CMCSA,2.90625,3154.6125,1997-02-01,GSPC,790.82001,774.63025
CMCSA,2.729167,2962.3965,1997-03-01,GSPC,757.12,741.62018
CMCSA,2.645833,2871.9409,1997-04-01,GSPC,801.34003,784.93494
CMCSA,2.90625,3154.6125,1997-05-01,GSPC,848.28003,830.91394
CMCSA,3.489583,3787.7961,1997-06-01,GSPC,885.14001,867.01935
CMCSA,3.75,4070.4678,1997-07-01,GSPC,954.31,934.77325
CMCSA,3.875,4206.1499,1997-08-01,GSPC,899.46997,881.05591
CMCSA,4.270833,4635.8101,1997-09-01,GSPC,947.28003,927.88721
CMCSA,4.541667,4929.7891,1997-10-01,GSPC,914.62,895.89581
CMCSA,4.645833,5042.8569,1997-11-01,GSPC,955.40002,935.841
CMCSA,5.3125,5766.4961,1997-12-01,GSPC,970.42999,950.56323
CMCSA,5.177083,5619.5068,1998-01-01,GSPC,980.28003,960.21167
CMCSA,5.802083,6297.918,1998-02-01,GSPC,1049.34,1027.8578
CMCSA,5.78125,6275.3047,1998-03-01,GSPC,1101.75,1079.1948
CMCSA,5.822917,6320.5322,1998-04-01,GSPC,1111.75,1088.9901
CMCSA,5.625,6105.7017,1998-05-01,GSPC,1090.8199,1068.4885
CMCSA,6.625,7191.1597,1998-06-01,GSPC,1133.84,1110.6279
CMCSA,7.541667,8186.1636,1998-07-01,GSPC,1120.67,1097.7275
CMCSA,6.25,6784.1128,1998-08-01,GSPC,957.28003,937.6825
CMCSA,7.770833,8434.9131,1998-09-01,GSPC,1017.01,996.1897
CMCSA,8.1875,8887.1885,1998-10-01,GSPC,1098.67,1076.178
CMCSA,7.927083,8604.5166,1998-11-01,GSPC,1163.63,1139.8081
CMCSA,9.572917,10391,1998-12-01,GSPC,1229.23,1204.0651
CMCSA,10.833333,11759.129,1999-01-01,GSPC,1279.64,1253.4431
CMCSA,11.3125,12279.244,1999-02-01,GSPC,1238.33,1212.9788
CMCSA,10.25,11125.945,1999-03-01,GSPC,1286.37,1260.0353
CMCSA,10.479167,11374.696,1999-04-01,GSPC,1335.1801,1307.8461
CMCSA,12.020833,13048.11,1999-05-01,GSPC,1301.84,1275.1886
CMCSA,11.9375,12957.656,1999-06-01,GSPC,1372.71,1344.6077
CMCSA,11.895833,12912.428,1999-07-01,GSPC,1328.72,1301.5183
CMCSA,9.8125,10651.058,1999-08-01,GSPC,1320.41,1293.3784
CMCSA,12.020833,13048.11,1999-09-01,GSPC,1282.71,1256.4502
CMCSA,12.666667,13749.136,1999-10-01,GSPC,1362.9301,1335.0281
CMCSA,14.041667,15241.641,1999-11-01,GSPC,1388.91,1360.4761
CMCSA,15.958333,17322.102,1999-12-01,GSPC,1469.25,1439.1714
CMCSA,14.375,15603.46,2000-01-01,GSPC,1394.46,1365.9125
CMCSA,13.333333,14472.774,2000-02-01,GSPC,1366.42,1338.4465
CMCSA,13.75,14925.049,2000-03-01,GSPC,1498.58,1467.9009
CMCSA,13,14110.955,2000-04-01,GSPC,1452.4301,1422.6958
CMCSA,12.520833,13590.84,2000-05-01,GSPC,1420.6,1391.5173
CMCSA,12.958333,14065.728,2000-06-01,GSPC,1454.6,1424.8213
CMCSA,11.25,12211.403,2000-07-01,GSPC,1430.83,1401.5378
CMCSA,12.229167,13274.248,2000-08-01,GSPC,1517.6801,1486.61
CMCSA,13.5625,14721.525,2000-09-01,GSPC,1436.51,1407.1017
CMCSA,13.375,14518.002,2000-10-01,GSPC,1429.4,1400.1372
CMCSA,12.5,13568.226,2000-11-01,GSPC,1314.95,1288.0302
CMCSA,13.770833,14947.662,2000-12-01,GSPC,1320.28,1293.2511
CMCSA,14.104167,15309.482,2001-01-01,GSPC,1366.01,1338.0449
CMCSA,14.1875,15399.937,2001-02-01,GSPC,1239.9399,1214.5558
CMCSA,13.729167,14902.436,2001-03-01,GSPC,1160.33,1136.5756
CMCSA,14.383333,15612.505,2001-04-01,GSPC,1249.46,1223.8809
CMCSA,13.486667,14639.211,2001-05-01,GSPC,1255.8199,1230.1107
CMCSA,14.316667,15540.142,2001-06-01,GSPC,1224.38,1199.3143
CMCSA,12.433333,13495.862,2001-07-01,GSPC,1211.23,1186.4336
CMCSA,12.163333,13202.788,2001-08-01,GSPC,1133.58,1110.3732
CMCSA,11.85,12862.679,2001-09-01,GSPC,1040.9399,1019.6297
CMCSA,11.89,12906.097,2001-10-01,GSPC,1059.78,1038.0841
CMCSA,12.616667,13694.863,2001-11-01,GSPC,1139.45,1116.123
CMCSA,12,13025.497,2001-12-01,GSPC,1148.08,1124.5763
CMCSA,11.933333,12953.133,2002-01-01,GSPC,1130.2,1107.0624
CMCSA,11.58,12569.604,2002-02-01,GSPC,1106.73,1084.0729
CMCSA,11.15,12102.857,2002-03-01,GSPC,1147.39,1123.9005
CMCSA,9.3966665,10199.688,2002-04-01,GSPC,1076.92,1054.8733
CMCSA,9.8866663,10731.562,2002-05-01,GSPC,1067.14,1045.2935
CMCSA,8.0666666,8756.0283,2002-06-01,GSPC,989.82001,969.55634
CMCSA,7.2399998,7858.7163,2002-07-01,GSPC,911.62,892.95721
CMCSA,8.1866655,8886.2822,2002-08-01,GSPC,916.07001,897.31616
CMCSA,7.1100001,7717.6069,2002-09-01,GSPC,815.28003,798.58954
CMCSA,7.813334,8481.0469,2002-10-01,GSPC,885.76001,867.62665
CMCSA,7.813334,8481.0469,2002-11-01,GSPC,936.31,917.14178
CMCSA,7.856667,8528.083,2002-12-01,GSPC,879.82001,861.80823
CMCSA,8.876667,9635.25,2003-01-01,GSPC,855.70001,838.18207
CMCSA,9.7399998,10572.361,2003-02-01,GSPC,841.15002,823.92993
CMCSA,9.5299997,10344.415,2003-03-01,GSPC,848.17999,830.81598
CMCSA,10.633333,11542.037,2003-04-01,GSPC,916.91998,898.14868
CMCSA,10.003333,10858.199,2003-05-01,GSPC,963.59003,943.86334
CMCSA,10.06,10919.709,2003-06-01,GSPC,974.5,954.54993
CMCSA,10.16,11028.254,2003-07-01,GSPC,990.31,970.03625
CMCSA,9.9200001,10767.744,2003-08-01,GSPC,1008.01,987.3739
CMCSA,10.273334,11151.273,2003-09-01,GSPC,995.96997,975.58038
CMCSA,11.29,12254.821,2003-10-01,GSPC,1050.71,1029.1997
CMCSA,10.533334,11433.492,2003-11-01,GSPC,1058.2,1036.5364
CMCSA,10.93,11864.058,2003-12-01,GSPC,1111.92,1089.1567
CMCSA,11.366667,12338.04,2004-01-01,GSPC,1131.13,1107.9734
CMCSA,9.9833336,10836.49,2004-02-01,GSPC,1144.9399,1121.5006
CMCSA,9.5866671,10405.925,2004-03-01,GSPC,1126.21,1103.1541
CMCSA,10.053333,10912.472,2004-04-01,GSPC,1107.3,1084.6313
CMCSA,9.6499996,10474.67,2004-05-01,GSPC,1120.6801,1097.7374
CMCSA,9.3666668,10167.124,2004-06-01,GSPC,1140.84,1117.4846
CMCSA,9.1333332,9913.8506,2004-07-01,GSPC,1101.72,1079.1654
CMCSA,9.3900003,10192.452,2004-08-01,GSPC,1104.24,1081.6339
CMCSA,9.4133329,10217.778,2004-09-01,GSPC,1114.58,1091.7622
CMCSA,9.833333,10673.671,2004-10-01,GSPC,1130.2,1107.0624
CMCSA,10.013333,10869.054,2004-11-01,GSPC,1173.8199,1149.7894
CMCSA,11.093333,12041.349,2004-12-01,GSPC,1211.92,1187.1095
CMCSA,10.73,11646.965,2005-01-01,GSPC,1181.27,1157.0869
CMCSA,10.82,11744.656,2005-02-01,GSPC,1203.6,1178.9597
CMCSA,11.26,12222.258,2005-03-01,GSPC,1180.59,1156.4208
CMCSA,10.7,11614.401,2005-04-01,GSPC,1156.85,1133.1669
CMCSA,10.733334,11650.584,2005-05-01,GSPC,1191.5,1167.1075
CMCSA,10.223333,11097,2005-06-01,GSPC,1191.33,1166.9409
CMCSA,10.243333,11118.708,2005-07-01,GSPC,1234.1801,1208.9138
CMCSA,10.246667,11122.327,2005-08-01,GSPC,1220.33,1195.3473
CMCSA,9.7933331,10630.253,2005-09-01,GSPC,1228.8101,1203.6537
CMCSA,9.2700005,10062.197,2005-10-01,GSPC,1207.01,1182.2999
CMCSA,8.8000002,9552.0313,2005-11-01,GSPC,1249.48,1223.9005
CMCSA,8.6400003,9378.3584,2005-12-01,GSPC,1248.29,1222.7349
CMCSA,9.2733335,10065.814,2006-01-01,GSPC,1280.08,1253.874
CMCSA,8.9433336,9707.6143,2006-02-01,GSPC,1280.66,1254.4423
CMCSA,8.7200003,9465.1943,2006-03-01,GSPC,1294.87,1268.3613
CMCSA,10.316667,11198.31,2006-04-01,GSPC,1310.61,1283.7791
CMCSA,10.71,11625.256,2006-05-01,GSPC,1270.09,1244.0885
CMCSA,10.913333,11845.966,2006-06-01,GSPC,1270.2,1244.1963
CMCSA,11.46,12439.35,2006-07-01,GSPC,1276.66,1250.5242
CMCSA,11.68,12678.15,2006-08-01,GSPC,1303.8199,1277.1281
CMCSA,12.3,13351.135,2006-09-01,GSPC,1335.85,1308.5023
CMCSA,13.556666,14715.193,2006-10-01,GSPC,1377.9399,1349.7306
CMCSA,13.486667,14639.211,2006-11-01,GSPC,1400.63,1371.9562
CMCSA,14.11,15315.813,2006-12-01,GSPC,1418.3,1389.2645
CMCSA,14.783334,16046.689,2007-01-01,GSPC,1438.24,1408.7961
CMCSA,12.86,13958.99,2007-02-01,GSPC,1406.8199,1378.0194
CMCSA,12.975,14083.819,2007-03-01,GSPC,1420.86,1391.772
CMCSA,13.33,14469.156,2007-04-01,GSPC,1482.37,1452.0228
CMCSA,13.705,14876.203,2007-05-01,GSPC,1530.62,1499.285
CMCSA,14.06,15261.541,2007-06-01,GSPC,1503.35,1472.5732
CMCSA,13.135,14257.492,2007-07-01,GSPC,1455.27,1425.4775
CMCSA,13.045,14159.801,2007-08-01,GSPC,1473.99,1443.8143
CMCSA,12.09,13123.188,2007-09-01,GSPC,1526.75,1495.4943
CMCSA,10.525,11424.446,2007-10-01,GSPC,1549.38,1517.6609
CMCSA,10.27,11147.655,2007-11-01,GSPC,1481.14,1450.818
CMCSA,9.1300001,9910.2324,2007-12-01,GSPC,1468.36,1438.2996
CMCSA,9.0799999,9855.959,2008-01-01,GSPC,1378.55,1350.3282
CMCSA,9.7700005,10604.926,2008-02-01,GSPC,1330.63,1303.3892
CMCSA,9.6700001,10496.38,2008-03-01,GSPC,1322.7,1295.6215
CMCSA,10.275,11153.081,2008-04-01,GSPC,1385.59,1357.224
CMCSA,11.25,12211.403,2008-05-01,GSPC,1400.38,1371.7113
CMCSA,9.4849997,10295.569,2008-06-01,GSPC,1280,1253.7958
CMCSA,10.31,11191.073,2008-07-01,GSPC,1267.38,1241.4341
CMCSA,10.59,11495.001,2008-08-01,GSPC,1282.83,1256.5677
CMCSA,9.8149996,10653.771,2008-09-01,GSPC,1166.36,1142.4822
