name,close,index,date
BAC,6.375,4.4835167,1986-08-01
JPM,16.25,3.1451612,1986-08-01
S&P 500 Index,252.92999,2.4775198,1986-08-01
BAC,5.65625,3.9780219,1986-09-01
JPM,14.458333,2.7983868,1986-09-01
S&P 500 Index,231.32001,2.2658441,1986-09-01
BAC,5.53125,3.8901098,1986-10-01
JPM,14.625,2.8306451,1986-10-01
S&P 500 Index,243.98,2.389852,1986-10-01
BAC,5.4375,3.8241758,1986-11-01
JPM,14.833333,2.8709674,1986-11-01
S&P 500 Index,249.22,2.4411795,1986-11-01
BAC,5.375,3.7802198,1986-12-01
JPM,14.083333,2.7258062,1986-12-01
S&P 500 Index,242.17,2.3721228,1986-12-01
BAC,6,4.2197804,1987-01-01
JPM,15.625,3.0241933,1987-01-01
S&P 500 Index,274.07999,2.68469,1987-01-01
BAC,6.21875,4.3736262,1987-02-01
JPM,15.5,2.9999998,1987-02-01
S&P 500 Index,284.20001,2.7838185,1987-02-01
BAC,6.3125,4.4395604,1987-03-01
JPM,14.583333,2.8225803,1987-03-01
S&P 500 Index,291.70001,2.8572831,1987-03-01
BAC,5.90625,4.1538463,1987-04-01
JPM,14.166667,2.7419355,1987-04-01
S&P 500 Index,288.35999,2.8245666,1987-04-01
BAC,5.875,4.1318684,1987-05-01
JPM,14,2.7096772,1987-05-01
S&P 500 Index,290.10001,2.8416104,1987-05-01
BAC,6.46875,4.5494504,1987-06-01
JPM,14,2.7096772,1987-06-01
S&P 500 Index,304,2.9777648,1987-06-01
BAC,6.21875,4.3736262,1987-07-01
JPM,13.25,2.5645161,1987-07-01
S&P 500 Index,318.66,3.1213636,1987-07-01
BAC,6.8125,4.7912087,1987-08-01
JPM,13.458333,2.6048384,1987-08-01
S&P 500 Index,329.79999,3.2304828,1987-08-01
BAC,6.09375,4.2857141,1987-09-01
JPM,12.708333,2.4596772,1987-09-01
S&P 500 Index,321.82999,3.1524146,1987-09-01
BAC,4.59375,3.2307692,1987-10-01
JPM,9,1.7419354,1987-10-01
S&P 500 Index,251.78999,2.4663532,1987-10-01
BAC,4.4375,3.1208792,1987-11-01
JPM,8.583333,1.6612902,1987-11-01
S&P 500 Index,230.3,2.2558527,1987-11-01
BAC,4.3125,3.0329671,1987-12-01
JPM,7.125,1.3790321,1987-12-01
S&P 500 Index,247.08,2.4202175,1987-12-01
BAC,5.21875,3.6703296,1988-01-01
JPM,7.166667,1.3870968,1988-01-01
S&P 500 Index,257.07001,2.5180724,1988-01-01
BAC,5.5625,3.9120879,1988-02-01
JPM,8.333333,1.6129031,1988-02-01
S&P 500 Index,267.82001,2.6233716,1988-02-01
BAC,4.9375,3.4725275,1988-03-01
JPM,7.125,1.3790321,1988-03-01
S&P 500 Index,258.89001,2.5358999,1988-03-01
BAC,5.15625,3.6263735,1988-04-01
JPM,8.208333,1.5887095,1988-04-01
S&P 500 Index,261.32999,2.5598001,1988-04-01
BAC,5.4375,3.8241758,1988-05-01
JPM,9.625,1.8629031,1988-05-01
S&P 500 Index,262.16,2.5679305,1988-05-01
BAC,6.0625,4.2637362,1988-06-01
JPM,10.208333,1.9758062,1988-06-01
S&P 500 Index,273.5,2.6790087,1988-06-01
BAC,5.84375,4.10989,1988-07-01
JPM,10.458333,2.0241933,1988-07-01
S&P 500 Index,272.01999,2.6645117,1988-07-01
BAC,6.6875,4.7032967,1988-08-01
JPM,10.666667,2.0645161,1988-08-01
S&P 500 Index,261.51999,2.5616612,1988-08-01
BAC,7.03125,4.945055,1988-09-01
JPM,10.666667,2.0645161,1988-09-01
S&P 500 Index,271.91,2.6634343,1988-09-01
BAC,7.125,5.0109892,1988-10-01
JPM,10.625,2.0564516,1988-10-01
S&P 500 Index,278.97,2.732589,1988-10-01
