name,close,index,date
AAPL,.609375,1,1980-12-01
Z_index,135.75999,1,1980-12-01
AAPL,.50446397,.8278383,1981-01-01
Z_index,129.55,.95425755,1981-01-01
AAPL,.473214,.77655631,1981-02-01
Z_index,131.27,.96692699,1981-02-01
AAPL,.4375,.71794873,1981-03-01
Z_index,136,1.0017679,1981-03-01
AAPL,.50669599,.83150113,1981-04-01
Z_index,132.81,.97827047,1981-04-01
AAPL,.59151798,.97069615,1981-05-01
Z_index,132.59,.97665,1981-05-01
AAPL,.464286,.76190525,1981-06-01
Z_index,131.21001,.96648508,1981-06-01
AAPL,.44642901,.73260146,1981-07-01
Z_index,130.92,.96434885,1981-07-01
AAPL,.359375,.58974361,1981-08-01
Z_index,122.79,.90446383,1981-08-01
AAPL,.27232099,.44688573,1981-09-01
Z_index,116.18,.85577494,1981-09-01
AAPL,.35714301,.58608085,1981-10-01
Z_index,121.89,.89783442,1981-10-01
AAPL,.332589,.5457871,1981-11-01
Z_index,126.35,.93068653,1981-11-01
AAPL,.395089,.64835119,1981-12-01
Z_index,122.55,.90269601,1981-12-01
AAPL,.363839,.59706914,1982-01-01
Z_index,120.4,.88685924,1982-01-01
AAPL,.32589301,.5347988,1982-02-01
Z_index,113.11,.83316147,1982-02-01
AAPL,.301339,.49450502,1982-03-01
Z_index,111.96,.82469064,1982-03-01
AAPL,.26339301,.4322347,1982-04-01
Z_index,116.44,.8576901,1982-04-01
AAPL,.25,.41025642,1982-05-01
Z_index,111.88,.82410139,1982-05-01
AAPL,.227679,.37362707,1982-06-01
Z_index,109.61,.80738074,1982-06-01
AAPL,.241071,.39560369,1982-07-01
Z_index,107.09,.78881848,1982-07-01
AAPL,.32142901,.52747327,1982-08-01
Z_index,119.51,.8803035,1982-08-01
AAPL,.32589301,.5347988,1982-09-01
Z_index,120.42,.88700652,1982-09-01
AAPL,.453125,.74358976,1982-10-01
Z_index,133.72,.98497355,1982-10-01
AAPL,.56919599,.93406522,1982-11-01
Z_index,138.53,1.0204037,1982-11-01
AAPL,.53348202,.87545764,1982-12-01
Z_index,140.64,1.0359458,1982-12-01
AAPL,.72991103,1.1978027,1983-01-01
Z_index,145.3,1.0702711,1983-01-01
AAPL,.81473202,1.3369961,1983-02-01
Z_index,148.06,1.0906011,1983-02-01
AAPL,.75446397,1.2380947,1983-03-01
Z_index,152.96001,1.1266942,1983-03-01
AAPL,.90178603,1.479854,1983-04-01
Z_index,164.42999,1.2111815,1983-04-01
AAPL,1.03125,1.6923077,1983-05-01
Z_index,162.39,1.1961551,1983-05-01
AAPL,.87276798,1.4322346,1983-06-01
Z_index,167.64,1.2348262,1983-06-01
AAPL,.62276798,1.0219783,1983-07-01
Z_index,162.56,1.1974072,1983-07-01
AAPL,.66517901,1.0915759,1983-08-01
Z_index,164.39999,1.2109605,1983-08-01
AAPL,.41294599,.67765492,1983-09-01
Z_index,166.07001,1.2232617,1983-09-01
AAPL,.40401801,.66300392,1983-10-01
Z_index,163.55,1.2046995,1983-10-01
AAPL,.363839,.59706914,1983-11-01
Z_index,166.39999,1.2256924,1983-11-01
AAPL,.43526801,.71428597,1983-12-01
Z_index,164.92999,1.2148645,1983-12-01
AAPL,.441964,.72527426,1984-01-01
Z_index,163.41,1.2036684,1984-01-01
AAPL,.46875,.76923078,1984-02-01
Z_index,157.06,1.1568946,1984-02-01
AAPL,.441964,.72527426,1984-03-01
Z_index,159.17999,1.1725103,1984-03-01
AAPL,.56026798,.9194141,1984-04-01
Z_index,160.05,1.1789187,1984-04-01
AAPL,.52455401,.86080658,1984-05-01
Z_index,150.55,1.1089423,1984-05-01
AAPL,.473214,.77655631,1984-06-01
Z_index,153.17999,1.1283146,1984-06-01
AAPL,.45535699,.74725246,1984-07-01
Z_index,150.66,1.1097525,1984-07-01
AAPL,.473214,.77655631,1984-08-01
Z_index,166.67999,1.2277548,1984-08-01
AAPL,.448661,.73626423,1984-09-01
Z_index,166.10001,1.2234827,1984-09-01
AAPL,.44419599,.72893703,1984-10-01
Z_index,166.09,1.2234089,1984-10-01
